Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario
Icelandair,Á áætlun,2021-07-24,2021-10-17,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Osló,FI318,07:50,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-17,Tenerife South,NO7924,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Manchester,FI440,08:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Malaga,FI1526,08:50,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-17,Manchester,EZY1806,09:15,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-17,London Luton,EZY2296,09:35,Departure,Plan
Norwegian,Á áætlun,2021-07-24,2021-10-17,Osló,DY1171,10:00,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-17,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-17,New York Newark,UA967,11:20,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-17,Barcelona,VY2008,12:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Kaupmannahöfn,FI212,14:00,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-17,Napoli Capodichino,W68434,14:20,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-10-17,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-17,Kaupmannahöfn,OG904,15:15,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-17,Edinborg,EZY6942,15:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,París CDG,FI540,15:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Amsterdam,FI504,15:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,London Heathrow,FI454,16:10,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-17,Osló,SK4788,16:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Osló,FI324,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Stokkhólmur,FI312,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Orlando,FI689,17:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Boston,FI631,17:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-17,Kraká,W65054,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-17,Vancouver,FI697,17:20,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-17,Amsterdam,HV6886,20:05,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-17,Riga,W62598,20:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-18,Varsjá,W61540,00:05,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-18,Frankfurt,LH869,00:25,Departure,Plan
Eurowings,Á áætlun,2021-07-24,2021-10-18,Köln,EW881,01:00,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-10-18,Prag,OK461,01:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-18,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-18,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-18,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Hamborg,FI510,07:50,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-18,Las Palmas,NO1912,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Manchester,FI440,08:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Napoli Capodichino,FI1524,08:45,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-18,London Luton,EZY2296,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Alicante,FI1582,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Bergen,FI334,08:55,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-18,London Gatwick,EZY8508,09:25,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-18,Newcastle,LS4084,10:15,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-18,Edinborg,LS4096,10:15,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-18,Kaupmannahöfn,SK596,10:30,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-18,Birmingham,LS4090,10:45,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-18,Manchester,LS4088,11:15,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-18,New York JFK,DL247,11:15,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-18,Osló,SK4788,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-18,New York Newark,UA967,11:20,Departure,Plan
Atlantic Airways,Á áætlun,2021-07-24,2021-10-18,Vagar,RC402,11:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Kaupmannahöfn,FI212,14:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Verona,FI1502,14:00,Departure,Plan
Air Baltic,Á áætlun,2021-07-24,2021-10-18,Riga,BT170,15:10,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-18,Kaupmannahöfn,OG904,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-18,Barcelona,OG614,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Mílanó,FI592,15:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,París CDG,FI540,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Billund,FI274,16:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Chicago,FI837,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-18,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-18,Napoli Capodichino,W68434,18:10,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-18,Amsterdam,HV6888,18:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-18,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-18,Rome Fiumicino,W68266,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-18,Katowice,W61168,20:45,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-18,Barcelona,VY8561,21:55,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-19,Frankfurt,LH869,00:25,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-10-19,Prag,OK461,01:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-19,Berlin Brandenburg,OG700,05:45,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-19,Alicante,NO2902,06:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Hamborg,FI510,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,París CDG,FI544,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Lanzarote,FI1510,08:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Chania,FI1586,09:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-19,Alicante,OG600,10:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-19,Tenerife South,OG620,10:10,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-19,Kaupmannahöfn,SK596,10:30,Departure,Plan
British Airways,Á áætlun,2021-07-24,2021-10-19,London Heathrow,BA801,10:45,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-19,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-19,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-19,Osló,SK4788,11:40,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-19,Barcelona,VY2008,12:20,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-19,Frankfurt,LH857,13:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Kaupmannahöfn,FI212,14:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Madríd,FI594,14:00,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,Dortmund,W64714,15:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,London Heathrow,FI454,16:10,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,Búdapest,W62428,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Chicago,FI837,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Minneapolis St Paul,FI659,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Boston,FI631,17:15,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-19,Rome Fiumicino,NO2936,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-19,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,Vín,W62858,17:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,Wroclaw,W61898,18:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,Mílanó,W65566,19:20,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,Gdansk,W61774,20:50,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-19,London Luton,W94498,21:55,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-20,Varsjá,W61540,00:10,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-20,París Orly,TO4041,00:45,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-20,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-20,Berlin Brandenburg,OG700,06:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Genf,FI564,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,París CDG,FI544,07:50,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-20,Tenerife South,NO3924,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Kaupmannahöfn,FI206,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Tenerife South,FI580,08:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Tenerife South,FI582,08:50,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-20,Tenerife South,OG620,10:10,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-20,Kraká,W65054,10:15,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-20,Kaupmannahöfn,SK596,10:30,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-20,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-20,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-20,Osló,SK4788,11:40,Departure,Plan
Vueling,Á áætlun,2021-07-24,2021-10-20,Barcelona,VY2008,12:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Kaupmannahöfn,FI212,14:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Mílanó,FI592,15:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Osló,FI324,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Stokkhólmur,FI312,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Minneapolis St Paul,FI657,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Chicago,FI853,16:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Portland,FI665,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Chicago,FI837,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Washington Dulles,FI645,16:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Denver,FI671,16:55,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,New York JFK,FI615,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,New York Newark,FI623,17:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Toronto,FI603,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Seattle,FI681,17:05,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Boston,FI631,17:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Vancouver,FI697,17:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-20,Orlando,FI689,17:25,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-20,Rome Fiumicino,W68266,19:20,Departure,Plan
Transavia,Á áætlun,2021-07-24,2021-10-20,Amsterdam,HV6888,19:50,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-21,Frankfurt,LH869,00:25,Departure,Plan
Czech Airlines,Á áætlun,2021-07-24,2021-10-21,Prag,OK461,01:30,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-21,París CDG,OG400,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-21,Berlin Brandenburg,OG700,06:00,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-21,London Stansted,OG800,06:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Munchen,FI532,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Zurich,FI568,07:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Frankfurt,FI520,07:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Dublin,FI416,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Helsinki,FI342,07:30,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Glasgow,FI430,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Dusseldorf,FI578,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Stokkhólmur,FI306,07:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,London Heathrow,FI450,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,París CDG,FI542,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Brussel,FI554,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Amsterdam,FI500,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Berlin Brandenburg,FI528,07:40,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,London Gatwick,FI470,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Kaupmannahöfn,FI204,07:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Amsterdam,FI506,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Osló,FI318,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,París CDG,FI544,07:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Manchester,FI440,08:00,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-21,Bratislava,NO4928,08:20,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Kaupmannahöfn,FI206,08:25,Departure,Plan
Neos,Á áætlun,2021-07-24,2021-10-21,Verona,NO4956,08:35,Departure,Plan
Norwegian,Á áætlun,2021-07-24,2021-10-21,Osló,DY1171,08:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Tenerife South,FI580,08:40,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-21,London Luton,EZY2296,08:45,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Verona,FI1502,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Rome Fiumicino,FI1064,08:50,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Alicante,FI1582,08:50,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-21,Manchester,EZY1806,09:00,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-21,Newcastle,LS4084,10:15,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-21,East Midlands,LS4092,10:15,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-21,Vín,W62858,10:25,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-21,Kaupmannahöfn,SK596,10:30,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-21,Birmingham,LS4090,10:45,Departure,Plan
JET2.Com,Á áætlun,2021-07-24,2021-10-21,Manchester,LS4088,11:15,Departure,Plan
Delta,Á áætlun,2021-07-24,2021-10-21,New York JFK,DL247,11:15,Departure,Plan
United Airlines,Á áætlun,2021-07-24,2021-10-21,New York Newark,UA967,11:20,Departure,Plan
SAS,Á áætlun,2021-07-24,2021-10-21,Osló,SK4788,11:40,Departure,Plan
Lufthansa,Á áætlun,2021-07-24,2021-10-21,Frankfurt,LH857,13:35,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Kaupmannahöfn,FI212,14:00,Departure,Plan
Wizz Air,Á áætlun,2021-07-24,2021-10-21,Napoli Capodichino,W68434,14:20,Departure,Plan
EasyJet,Á áætlun,2021-07-24,2021-10-21,Edinborg,EZY6942,15:05,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-21,Alicante,OG604,15:15,Departure,Plan
Play,Á áætlun,2021-07-24,2021-10-21,Kaupmannahöfn,OG904,15:15,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Amsterdam,FI504,16:00,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,London Heathrow,FI454,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Kaupmannahöfn,FI216,16:10,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Osló,FI324,16:25,Departure,Plan
Icelandair,Á áætlun,2021-07-24,2021-10-21,Minneapolis St Paul,FI657,16:45,Departure,Plan
